160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,160,160,160,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,160,160,160,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,160,160,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,160,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,160,160,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,160,160
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120,120,120
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120,120,120
120,120,160,160,160,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120,120,120
120,120,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,160,160,160,160,160,160,160,160,160,160,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120
