17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,
16,16,16,16,16,16,16,16,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,7,7,7,7,7,7,7,15,14,13,12,5,16,16,16,16,16,16,16,16,16,16,16,16,
16,7,7,7,7,7,7,7,15,14,13,12,5,5,16,16,16,16,16,16,16,16,16,16,16,
16,1,1,1,16,16,16,16,16,16,16,16,5,5,16,16,16,16,16,16,16,16,16,16,16,
16,1,18,1,16,16,16,16,16,16,16,16,5,5,5,5,5,5,16,16,16,16,16,5,5,
16,1,1,1,16,16,16,16,5,5,5,5,5,5,5,5,5,5,16,16,16,16,16,5,16,
16,16,16,16,16,16,16,5,5,5,5,5,5,5,5,5,5,5,2,2,16,16,16,5,16,
16,16,16,16,16,16,16,5,5,5,5,5,5,5,5,5,5,5,2,2,16,16,16,5,16,
2,2,2,2,2,16,5,5,5,5,16,16,16,5,5,5,5,5,5,2,16,16,16,5,16,
5,5,5,5,5,5,5,5,5,5,16,16,16,5,5,5,5,5,5,5,16,16,16,5,16,
5,5,5,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,16,16,16,5,5,
5,5,5,5,5,5,5,5,16,16,2,2,2,16,16,5,5,5,5,5,16,16,5,5,16,
5,5,5,5,5,5,5,5,16,16,2,2,2,16,16,5,5,5,5,5,16,16,5,16,16,
5,5,5,5,5,5,5,5,5,5,2,2,2,5,5,5,5,5,5,5,16,16,5,16,16,
16,5,5,5,5,5,5,5,5,5,16,16,16,5,5,5,5,5,5,5,16,16,5,16,16,
