16,5,5,5,5,16,5,5,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,5,5,5,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,5,5,5,5,5,5,16,16,16,16,16,16,16,16,16,6,6,6,16,16,16,6,16,6,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,6,6,6,6,10,10,6,6,6,6,
5,5,5,5,5,5,5,5,5,5,5,5,16,16,6,6,6,6,6,10,10,6,6,6,6,
16,16,16,16,5,16,16,16,16,16,16,5,16,16,16,6,6,6,6,16,16,16,16,16,16,
5,5,5,5,5,16,16,16,16,16,16,5,16,16,16,6,6,6,6,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,5,16,16,16,16,6,6,6,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,5,16,16,16,16,6,6,16,16,16,16,16,16,6,
2,2,2,2,2,2,2,2,2,16,16,5,16,16,16,6,6,6,16,16,16,16,16,16,6,
2,2,2,2,2,2,2,2,2,16,16,5,16,16,16,6,6,6,16,16,16,16,16,16,16,
2,2,2,2,2,2,2,2,2,16,16,5,16,16,6,6,6,6,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,5,16,16,6,6,6,6,16,16,16,16,16,16,6,
16,16,16,16,16,16,16,16,16,16,16,5,16,16,6,6,16,6,16,16,16,16,16,16,6,
2,2,2,5,5,5,5,5,5,5,5,5,16,16,6,6,6,16,16,16,16,16,16,16,16,
2,2,2,16,16,16,16,16,16,16,16,16,16,16,6,16,16,16,16,16,16,16,16,16,16,
15,16,16,16,16,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,
8,16,16,16,8,8,8,8,8,16,16,16,16,16,6,16,16,16,16,16,16,16,16,16,16,
16,16,16,8,8,8,8,8,16,16,16,16,16,16,6,6,16,16,16,16,16,16,16,16,16,
16,16,8,8,8,8,8,16,16,16,16,16,16,16,6,6,6,16,16,16,16,16,16,16,16,
16,8,8,8,8,8,8,16,16,16,16,16,16,16,6,16,6,6,6,10,16,16,16,16,16,
8,8,8,8,16,8,16,16,16,16,16,16,16,16,6,6,6,6,6,10,10,16,16,16,16,
8,16,16,16,16,8,16,16,16,16,16,16,16,16,6,6,6,6,16,10,10,6,6,16,16,
16,16,16,16,16,8,16,16,16,16,16,16,16,16,6,6,6,16,16,16,10,6,6,6,16,
16,16,16,16,16,8,16,16,16,16,16,16,16,16,6,6,6,6,16,10,10,6,6,6,16,
