16,16,9,16,16,9,16,16,7,16,16,7,16,16,16,16,2,5,5,5,5,5,5,5,16,
16,16,2,2,2,2,16,16,2,2,2,2,2,2,2,16,2,5,5,5,5,5,5,5,5,
16,16,2,2,2,2,16,16,2,2,2,2,2,2,2,16,2,5,5,5,5,5,5,5,7,
16,16,2,2,2,2,16,16,2,2,2,2,2,2,2,16,16,5,5,5,5,5,5,7,7,
16,16,16,2,2,16,16,16,16,16,16,16,16,16,2,16,16,5,5,5,5,5,5,7,7,
16,16,16,2,2,16,16,16,16,16,16,16,16,16,2,16,16,5,5,5,5,5,5,7,7,
16,16,16,2,2,2,2,2,2,16,16,16,16,16,2,16,16,16,16,16,16,16,16,7,7,
16,16,16,16,16,16,16,16,2,16,16,16,16,16,2,16,16,16,16,16,16,16,16,16,7,
16,16,16,16,16,16,16,16,2,16,16,16,16,16,2,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,2,16,16,16,16,16,2,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,2,16,16,16,16,16,2,16,16,7,16,16,7,7,16,16,16,
2,2,2,16,2,2,2,2,2,16,16,16,16,16,2,16,16,7,16,7,7,7,16,16,16,
9,16,9,16,9,9,9,9,9,16,16,16,16,16,2,16,16,7,7,7,7,7,7,16,2,
9,9,9,9,9,9,9,9,9,16,16,16,16,16,2,16,16,7,7,7,7,7,7,7,7,
9,9,9,9,9,16,16,16,16,16,16,16,16,16,2,16,16,7,7,7,7,7,7,16,2,
9,9,9,9,9,9,16,16,16,16,16,16,2,2,2,16,16,7,7,7,7,7,16,16,16,
9,9,9,9,9,9,16,16,16,16,16,16,2,16,16,16,16,7,7,7,7,16,16,16,16,
9,9,9,9,9,9,16,16,16,16,2,2,2,16,16,16,16,5,16,16,5,16,16,16,16,
16,9,9,9,9,16,16,16,16,16,2,16,16,16,16,16,16,5,16,16,5,16,16,16,16,
9,9,9,9,16,16,16,16,16,2,2,16,16,16,16,16,16,5,16,16,5,16,16,16,16,
9,9,9,9,9,16,16,16,2,2,16,16,16,16,16,16,5,5,5,5,5,5,16,16,16,
9,9,9,9,9,16,16,16,2,2,16,16,16,16,16,16,5,5,5,5,5,5,16,16,16,
9,16,9,9,9,16,16,16,2,2,16,16,16,16,16,16,5,5,5,5,5,5,16,16,16,
9,16,9,9,9,16,16,16,2,2,16,16,16,16,16,16,5,5,16,16,5,5,16,16,16,
9,16,9,9,9,16,16,16,2,2,16,16,16,16,16,16,5,16,16,16,16,5,16,16,16,
