16,7,7,7,7,7,7,7,7,7,16,16,16,7,5,5,5,5,5,5,16,16,5,16,16,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,16,16,5,16,16,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,16,16,5,16,16,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,16,16,5,16,16,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,16,5,5,5,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,16,16,16,16,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,16,5,5,5,
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,16,16,5,5,16,
16,16,16,16,16,16,16,16,16,15,16,16,16,16,16,2,2,2,2,2,16,16,2,2,16,
16,16,16,16,16,16,16,16,16,7,16,16,16,16,16,2,2,2,2,2,16,16,2,2,2,
16,16,16,16,16,16,16,16,16,7,16,16,16,16,16,2,0,0,0,2,16,16,2,2,2,
16,16,16,16,16,16,16,16,16,7,16,16,2,2,2,2,0,3,0,2,16,16,2,2,2,
2,2,2,2,2,2,2,16,16,7,16,16,2,16,16,2,0,0,0,2,16,16,16,16,16,
7,7,7,7,7,7,7,7,7,7,16,16,2,16,16,2,2,2,2,2,16,16,16,16,16,
2,2,2,2,2,2,2,16,16,16,16,16,2,16,16,2,2,2,2,2,2,2,2,2,2,
16,16,16,16,16,16,16,16,16,16,16,16,15,16,16,2,2,2,2,2,2,2,2,2,2,
16,16,16,16,16,16,8,8,8,8,8,8,8,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,8,8,8,8,8,16,16,16,16,16,8,8,16,16,16,16,16,16,16,8,
16,16,16,16,16,16,8,8,8,16,16,16,16,16,8,8,8,8,8,16,16,16,16,8,8,
16,16,16,16,16,16,16,8,8,8,16,16,8,8,8,8,8,8,8,8,8,16,8,8,16,
16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,16,16,
16,16,16,16,16,16,16,16,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,
16,16,16,16,16,16,16,16,16,16,16,11,11,11,11,11,11,8,8,8,8,8,8,8,8,
16,16,16,16,16,16,16,16,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,16,16,
16,16,16,16,16,16,16,11,11,8,8,8,8,8,8,8,8,8,8,2,8,8,8,16,16,
