16,16,16,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,16,
16,16,16,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,
16,16,16,16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,16,16,16,
2,2,2,2,2,2,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,16,16,
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,16,2,
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,16,2,2,
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,16,2,2,2,
10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,16,16,16,16,16,16,2,2,2,16,
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,16,16,16,16,2,2,2,16,
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,2,16,16,16,2,2,16,16,
10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,2,2,16,2,2,2,16,2,
10,16,10,10,10,10,10,10,10,10,10,10,10,10,10,2,0,0,0,13,2,2,2,16,2,
16,16,16,10,10,10,10,10,10,10,10,10,10,10,10,2,0,3,0,16,2,2,2,16,2,
16,16,16,16,10,10,10,10,10,10,10,10,10,10,10,2,0,0,0,12,2,2,2,16,2,
16,16,16,16,16,10,10,10,10,10,10,10,10,10,10,2,2,2,2,16,2,2,2,16,2,
16,16,16,16,16,10,10,16,10,10,10,10,10,10,10,2,2,2,16,16,16,2,2,2,2,
16,16,16,16,16,10,10,10,10,10,10,10,10,10,10,2,2,16,16,16,16,2,2,2,2,
16,16,16,16,10,10,10,10,10,10,10,10,10,10,10,2,16,16,16,16,16,16,2,2,16,
