11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,12,12,12,1,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,12,12,12,11,12,12,12,1,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,12,12,12,12,12,12,2,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,12,12,12,2,4,12,2,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,12,12,2,2,2,2,2,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
4,12,12,12,2,12,2,2,2,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
4,12,12,12,2,12,2,2,2,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
2,12,2,2,2,12,2,2,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,
2,2,2,12,2,2,2,2,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,
2,2,2,2,2,2,2,2,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,
2,2,2,3,2,2,2,2,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,
3,2,2,2,12,2,2,2,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,
2,2,4,12,12,12,2,2,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,
12,2,12,2,12,2,2,2,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,
2,2,12,2,2,2,2,2,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,2,2,2,2,2,2,2,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,2,3,2,2,2,2,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,12,2,2,2,2,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,2,2,2,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
