11,12,12,12,8,8,8,8,2,2,12,14,14,14,14,12,12,11,11,11,11,11,11,11,11,
11,12,12,2,8,8,2,2,2,2,2,2,14,14,14,14,12,12,11,11,11,11,11,11,11,
12,12,14,2,8,2,2,2,2,8,8,2,2,2,2,14,12,11,11,11,11,11,11,11,11,
12,14,14,2,2,2,2,2,2,2,8,8,2,2,2,12,12,11,11,11,11,11,11,11,11,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,
2,2,2,2,2,2,2,2,2,2,2,3,2,8,2,2,11,11,11,11,11,11,11,11,11,
12,12,19,14,14,2,2,2,2,2,2,4,2,8,8,2,11,11,11,11,11,11,11,11,11,
11,11,12,14,14,2,2,2,2,2,2,2,8,8,8,2,11,11,11,11,11,11,11,11,11,
11,11,12,12,14,2,2,2,2,2,8,8,8,8,8,2,11,11,11,11,11,11,11,11,11,
11,11,11,12,12,14,2,2,2,2,2,8,8,8,2,2,11,11,11,11,11,11,11,11,11,
11,11,11,11,12,12,14,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,11,11,11,
11,11,11,11,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
14,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
14,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
14,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,
14,12,14,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,
14,14,14,14,12,12,12,12,14,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,
