90,90,90,90,90,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,20,20,20,90
90,90,90,90,90,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,20,20,20,90
90,90,90,90,90,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,20,20,20,90
90,90,90,90,90,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,20,20,20,90
90,90,90,90,90,90,90,90,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,90
90,90,90,90,90,90,90,0,0,90,120,90,90,90,90,90,90,90,90,90,90,8,8,8,90
90,90,90,90,90,90,0,0,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,90,90,90,0,0,90,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,90,90,0,0,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,90,0,0,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,0,0,0,90,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,0,0,90,90,90,90,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,90,0,0,9,9,9,90,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,90,90,0,0,0,0,0,90,120,90,90,90,90,90,90,90,90,90,90,90,90,90,90
90,90,90,90,90,90,90,90,0,90,120,90,90,90,90,90,90,0,0,300,90,90,90,0,0
90,90,90,90,90,90,90,90,0,90,120,90,90,90,90,90,90,0,90,90,90,90,90,0,190
90,90,0,0,90,90,90,90,0,90,120,90,90,90,90,90,90,0,90,90,90,90,0,0,160
90,0,0,0,90,90,90,8,0,90,120,90,90,90,90,90,90,0,90,90,90,90,0,0,160
90,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,90,90,90,90,0,0,0
90,0,90,90,0,0,0,0,0,0,120,0,0,0,0,90,90,90,90,90,90,160,160,160,0
90,0,90,90,0,0,0,0,0,0,120,0,0,0,0,90,90,90,90,90,90,90,160,160,0
90,0,90,90,90,0,90,90,90,90,120,0,90,90,90,90,90,90,90,90,90,0,0,160,0
90,90,90,90,90,0,90,90,90,90,120,0,0,0,0,90,90,90,90,90,90,0,0,0,0
90,90,90,90,90,0,90,90,90,90,120,0,90,90,0,90,90,90,0,0,0,0,0,90,90
90,90,90,90,90,90,90,90,90,90,120,0,90,90,0,90,90,90,0,0,0,0,0,90,90
