11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11
11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11
11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11
11,11,11,11,12,12,12,12,12,12,12,12,12,12,4,12,12,12,12,12,12,12,11,11,11
11,11,11,11,12,12,12,12,12,4,12,12,12,10,10,10,12,12,12,10,12,12,12,12,11
11,11,11,11,12,12,12,12,12,10,10,10,10,10,10,10,10,12,12,10,10,12,12,12,11
11,11,11,11,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,11
11,11,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12
11,11,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12
11,11,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12
11,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,12,12,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
11,12,10,10,10,10,10,10,10,10,10,10,10,10,12,2,2,10,10,10,10,10,10,10,10
11,12,10,10,10,10,10,10,10,10,10,10,10,12,12,12,2,2,10,10,10,10,10,10,10
11,12,12,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,10,10,10,10,10,12,10
11,12,12,10,10,10,10,10,10,10,10,10,10,2,12,12,12,2,10,10,10,10,10,12,12
11,12,12,12,10,10,10,10,10,10,10,10,10,2,12,12,2,2,10,10,10,10,10,12,19
11,12,12,12,10,10,10,10,12,10,10,10,10,2,2,10,10,10,10,10,10,10,10,12,12
11,12,12,12,10,10,10,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,10,12,10
11,12,12,12,2,2,2,12,12,12,12,12,10,10,10,10,10,12,10,10,10,10,12,12,12
11,11,12,12,12,2,2,3,12,12,12,12,12,10,10,10,10,10,10,10,10,12,12,12,12
11,11,12,12,12,2,2,2,12,12,12,12,12,12,10,10,10,10,10,10,10,10,12,12,12
11,11,12,12,12,12,2,2,2,2,12,12,10,10,10,10,10,10,10,10,10,10,10,12,12
