13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,2,2,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,2,12,12,12,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,2,12,12,2,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,2,12,11,2,2,12,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,8,11,11,11,2,11,12,
13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,8,11,11,11,2,11,8,
13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,11,11,8,8,11,11,2,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,8,8,8,8,11,8,2,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,12,12,8,8,8,8,8,8,8,2,2,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,12,8,8,8,8,8,2,2,2,2,12,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,8,8,8,8,8,8,2,8,8,12,12,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,8,8,8,8,8,8,2,8,8,12,12,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,12,8,8,8,8,8,2,8,8,8,12,8,8,
13,13,13,13,13,13,13,13,13,12,12,12,8,8,8,8,8,8,2,8,8,8,8,8,12,
13,13,13,13,13,13,13,13,13,12,12,12,12,8,8,8,8,8,2,8,8,8,8,8,12,
